ticket_id,pnr,passenger_name,route,start_station,end_station,travel_date,booking_date,class,seat,price,currency,ticket_type,booking_channel,days_until_travel,price_per_km,booking_frequency,time_taken_sec,login_frequency,device_type,ip_change_flag,is_fraud
2395,HJ71963221,Ijaya Saraf,Indore → Lucknow,Indore,Lucknow,2025-09-04,2025-07-19,Economy,3A,3576.91,INR,flight,official_website,47,6.2533,3,63,10,desktop,1,0
2396,KZ69433920,Ethan Taneja,Ranchi → Chennai,Ranchi,Chennai,2025-12-24,2026-01-05,General,33B,925.3,INR,train,official_app,-12,0.5443,7,12,3,unknown,0,1
2397,YJ60326755,Chanakya Kulkarni,Chennai → Kolkata,Chennai,Kolkata,2025-05-16,2025-03-18,Sleeper,4D,1768.5,INR,train,official_app,59,1.0718,1,113,1,mobile,0,0
2398,BBBA,Tripti Sinha,Jaipur → Delhi,Jaipur,Delhi,2026-12-06,2026-11-24,General,S17,355.81,INR,bus,official_app,12,1.2708,5,118,1,desktop,1,1
2399,LJ86301808,Orinder Singhal,Mysore → Varanasi,Mysore,Varanasi,2025-12-12,2025-10-31,AC Seater,S29,14729.9,INR,bus,official_app,42,19.0555,3,83,3,mobile,1,1
2400,1111111111,Ekbal Saxena,Ranchi → Mysore,Ranchi,Mysore,2026-12-26,2026-11-06,AC 2 Tier,7B,1066.95,INR,train,official_website,50,2.6215,7,104,5,desktop,1,1
2401,FQ43715428,Matthew Gill,Mumbai → Thiruvananthapuram,Mumbai,Thiruvananthapuram,2030-11-24,2025-08-13,Sleeper,16B,1589.25,INR,train,reseller,1929,1.0253,9,98,1,desktop,1,1
2402,XU71855349,Arin Rattan,Agra → Visakhapatnam,Agra,Visakhapatnam,2030-06-09,2025-08-22,First Class,69D,3428.92,INR,train,reseller,1752,3.4636,10,12,1,unknown,1,1
2403,EP66455652,Rachana Raj,Visakhapatnam → Varanasi,Visakhapatnam,Varanasi,2025-05-28,2025-05-30,General,S46,1033.3,INR,bus,official_website,-2,1.1663,1,52,1,desktop,0,1
2404,YH26815777,Upadhriti Bhalla,Hyderabad → Kochi,Hyderabad,Kochi,2025-10-07,2025-09-20,Sleeper,S26,180.85,INR,bus,reseller,17,0.1573,9,6,1,tablet,0,1
2405,9047602420,Kamala Lall,Mumbai → Mysore,Mumbai,Mysore,2025-07-09,2025-06-21,Economy,15D,6058.22,INR,flight,reseller,18,5.7697,5,8,3,unknown,1,1
2406,XXXXXXXXXX,Andrew Venkataraman,Pune → Mumbai,Pune,Mumbai,2026-11-18,2026-11-16,Economy,16C,1584.91,INR,flight,official_app,2,10.5661,9,23,1,unknown,1,1
2407,LL02582646,Victor Dewan,Pune → Surat,Pune,Surat,2026-04-01,2026-03-16,Economy,20E,5878.04,INR,flight,official_website,16,5.8314,10,10,5,desktop,1,1
2408,IS39315329,Aarnav Bhat,Bangalore → Bhubaneswar,Bangalore,Bhubaneswar,2026-03-07,2026-01-09,Sleeper,S17,2431.12,INR,bus,official_app,57,1.9653,7,79,4,tablet,0,1
2409,ZY86161116,Janaki Gala,Delhi → Chandigarh,Delhi,Chandigarh,2027-01-14,2026-12-31,General,S25,29.5,INR,bus,official_app,14,0.1135,4,10,5,desktop,1,1
2410,FR41793361,Jhalak Reddy,Mangalore → Bangalore,Mangalore,Bangalore,2026-09-06,2026-09-14,Economy,2B,2585.38,INR,flight,official_website,-8,7.3868,8,36,5,tablet,1,1
2411,NL44837642,Adweta Raj,Patna → Mangalore,Patna,Mangalore,2026-07-19,2026-05-02,Business,13C,10064.58,INR,flight,official_app,78,11.2958,1,115,8,mobile,0,0
2412,ED36478127,Ekantika Prabhu,Nagpur → Mumbai,Nagpur,Mumbai,2025-06-07,2025-05-23,First Class,23D,3086.97,INR,train,official_website,15,3.5482,4,60,4,tablet,0,0
2413,TT74368041,Lavanya Desai,Patna → Chandigarh,Patna,Chandigarh,2026-05-17,2026-02-21,First Class,60B,1076.74,INR,train,dark_web,85,0.9897,21,3,1,unknown,1,1
2414,XXXXXXXXXX,Ethan Bhasin,Surat → Hyderabad,Surat,Hyderabad,2025-12-19,2025-10-15,Economy,22F,4336.93,INR,flight,reseller,65,6.0741,2,79,4,mobile,1,1
2415,BU60924612,Amruta Dass,Surat → Lucknow,Surat,Lucknow,2025-10-15,2025-08-11,AC Sleeper,S31,3611.98,INR,bus,official_website,65,3.074,1,65,6,desktop,0,0
2416,ZK80477721,Neel Sahni,Ahmedabad → Bangalore,Ahmedabad,Bangalore,2025-03-26,2025-03-03,General,S19,214.39,INR,bus,official_app,23,0.1649,2,42,4,desktop,0,1
2417,CT63925907,Jalsa Oza,Hyderabad → Visakhapatnam,Hyderabad,Visakhapatnam,2025-05-12,2025-04-15,Sleeper,1D,645.96,INR,train,official_app,27,1.0419,3,82,2,mobile,1,0
2418,YG16920122,Ayush Doshi,Visakhapatnam → Mumbai,Visakhapatnam,Mumbai,2026-08-19,2026-07-09,General,S24,110.18,INR,bus,official_app,41,0.0735,1,44,4,unknown,0,1
2419,KZ36126027,Eta Naidu,Pune → Ranchi,Pune,Ranchi,2026-02-26,2025-12-28,First Class,69B,5302.01,INR,train,official_website,60,3.5347,2,98,2,mobile,1,0
2420,PK58086372,Megha Sharma,Chennai → Nagpur,Chennai,Nagpur,2025-04-15,2025-03-07,AC 3 Tier,S43,1383.82,INR,bus,official_app,39,1.258,9,34,3,tablet,0,1
2421,IA26377044,Yasti Solanki,Kochi → Delhi,Kochi,Delhi,2027-03-23,2026-12-27,General,S11,3311.55,INR,bus,official_website,86,1.2265,4,78,6,tablet,0,0
2422,AA74695783,Jack Chand,Jodhpur → Mysore,Jodhpur,Mysore,2026-03-26,2026-03-08,General,S13,1428.9,INR,bus,official_app,18,3.1824,10,49,1,mobile,0,1
2423,GD11545800,Gautami Batta,Patna → Delhi,Patna,Delhi,2025-08-31,2025-06-18,Business,5C,1301.41,INR,flight,dark_web,74,1.2394,19,8,1,unknown,0,1
2424,IT60746650,Veda Handa,Mysore → Agra,Mysore,Agra,2025-09-16,2025-08-27,AC 2 Tier,5B,1686.42,INR,train,official_website,20,2.5513,5,92,1,mobile,0,0
2425,SA02864113,Kiaan Narain,Mumbai → Delhi,Mumbai,Delhi,2025-10-18,2025-09-11,General,S46,1706.3,INR,bus,official_website,37,1.2188,5,92,9,mobile,0,0
2426,QY84569714,Kai Raman,Visakhapatnam → Bhopal,Visakhapatnam,Bhopal,2026-04-20,2026-04-15,General,S34,34.54,INR,bus,reseller,5,0.1607,4,116,1,tablet,1,1
2427,MS09564425,Frederick Mody,Nagpur → Bhopal,Nagpur,Bhopal,2026-08-17,2026-07-14,Economy,20F,2556.5,INR,flight,official_app,34,7.1014,3,65,6,mobile,0,0
2428,YV12877535,Aachal Halder,Surat → Pune,Surat,Pune,2025-08-06,2025-08-02,First Class,46D,942.2,INR,train,dark_web,4,0.9928,22,11,5,unknown,1,1
2429,QX84054023,Rehaan Bala,Jaipur → Lucknow,Jaipur,Lucknow,2025-04-03,2025-03-28,General,S44,605.73,INR,bus,official_app,6,1.0444,4,78,2,mobile,0,0
2430,YT81866091,Dhruv Bath,Lucknow → Hyderabad,Lucknow,Hyderabad,2025-10-15,2025-07-19,AC Sleeper,S7,33474.25,INR,bus,official_app,88,23.9102,2,75,2,unknown,1,1
2431,#433142,Rajata Ramanathan,Lucknow → Hyderabad,Lucknow,Hyderabad,2025-08-19,2025-06-06,AC 3 Tier,38C,2630.93,INR,train,official_app,74,1.8792,8,6,1,desktop,1,1
2432,RP04114505,Damyanti Kari,Delhi → Amritsar,Delhi,Amritsar,2025-11-10,2025-10-29,AC Seater,S41,1623.41,INR,bus,official_website,12,2.6269,7,7,3,mobile,0,1
2433,SG55770099,Balendra Bali,Chandigarh → Jaipur,Chandigarh,Jaipur,2026-03-26,2026-02-03,First Class,47C,1809.09,INR,train,official_website,51,3.4134,3,100,5,tablet,0,0
2434,QT75794072,Mitesh Purohit,Ranchi → Surat,Ranchi,Surat,2025-03-22,2025-01-23,First Class,8A,1226.23,INR,train,official_app,58,3.575,5,36,1,mobile,0,0
2435,QC22439086,Simon Apte,Bhubaneswar → Visakhapatnam,Bhubaneswar,Visakhapatnam,2026-07-05,2026-05-04,Sleeper,71D,834.84,INR,train,official_website,62,0.9764,3,93,10,desktop,0,0
2436,NS68885800,Samar Shenoy,Jaipur → Patna,Jaipur,Patna,2026-12-19,2026-10-23,AC Seater,S19,730.57,INR,bus,official_website,57,2.4032,9,85,4,mobile,1,1
2437,DC17118322,Wishi Dada,Jaipur → Thiruvananthapuram,Jaipur,Thiruvananthapuram,2026-09-03,2026-06-26,Business,26F,3027.17,INR,flight,dark_web,69,3.0485,11,10,4,unknown,0,1
2438,XXXXXXXXXX,Ojas Bhat,Amritsar → Udaipur,Amritsar,Udaipur,2025-09-03,2025-06-22,Economy,3A,4757.62,INR,flight,official_website,73,5.9769,6,108,3,mobile,1,1
2439,XF33491050,Pahal Khatri,Thiruvananthapuram → Jodhpur,Thiruvananthapuram,Jodhpur,2027-01-19,2026-11-06,Business,11E,9271.9,INR,flight,official_website,74,11.4609,1,108,5,tablet,0,0
2440,WY20293613,Radha Nair,Hyderabad → Surat,Hyderabad,Surat,2026-04-09,2026-03-26,Economy,15D,4839.16,INR,flight,official_website,14,6.1333,1,115,5,tablet,0,0
2441,FD36476370,Amol Thaker,Chandigarh → Kolkata,Chandigarh,Kolkata,2026-03-30,2026-01-04,AC 2 Tier,11C,2447.38,INR,train,official_website,85,2.4401,4,85,5,tablet,0,0
2442,KP36663613,Isaac Gola,Chandigarh → Mangalore,Chandigarh,Mangalore,2025-09-11,2025-06-28,AC Seater,S7,1162.93,INR,bus,official_app,75,2.59,4,57,7,mobile,0,0
2443,LT74660841,Chaman Padmanabhan,Pune → Bangalore,Pune,Bangalore,2026-02-11,2026-01-28,First Class,1C,1175.64,INR,train,official_app,14,3.5625,1,97,3,desktop,0,1
2444,XXXXXXXXXX,Jagat Pall,Bhubaneswar → Ahmedabad,Bhubaneswar,Ahmedabad,2026-12-14,2026-10-14,Business,24B,4269.31,INR,flight,official_app,61,16.7424,3,27,1,desktop,1,1
2445,1111111111,Charvi Kata,Bangalore → Jodhpur,Bangalore,Jodhpur,2026-10-17,2026-08-31,Business,28C,20387.2,INR,flight,official_app,47,9.945,4,94,2,desktop,1,1
2446,JJ23829107,Widisha Badami,Udaipur → Coimbatore,Udaipur,Coimbatore,2026-05-12,2026-04-08,AC Sleeper,S35,2561.42,INR,bus,official_app,34,3.101,3,40,4,tablet,0,0
2447,RH53657110,Nachiket Chad,Jaipur → Surat,Jaipur,Surat,2026-12-25,2026-09-30,Sleeper,S6,2144.38,INR,bus,official_app,86,1.9095,2,37,7,tablet,0,0
2448,DL65294859,Sudiksha Reddy,Bhubaneswar → Surat,Bhubaneswar,Surat,2030-04-25,2026-12-11,Sleeper,40D,681.55,INR,train,official_app,1231,1.0518,1,34,4,mobile,1,1
2449,NH56681993,Anusha Walla,Jaipur → Chandigarh,Jaipur,Chandigarh,2030-04-19,2025-11-13,Business,25C,6695.43,INR,flight,reseller,1618,12.6329,3,51,3,tablet,1,1
2450,FD77834664,Saumya Purohit,Hyderabad → Visakhapatnam,Hyderabad,Visakhapatnam,2026-12-16,2026-12-14,General,S13,698.04,INR,bus,official_app,2,1.1259,2,56,7,desktop,0,0
2451,ZF01253193,Jagat Aggarwal,Delhi → Bhubaneswar,Delhi,Bhubaneswar,2026-06-02,2026-06-06,Business,12B,17407.25,INR,flight,official_website,-4,10.2396,7,67,3,mobile,0,1
2452,MG00401422,Saanvi Oommen,Jodhpur → Varanasi,Jodhpur,Varanasi,2025-12-29,2025-12-16,Economy,7B,7894.96,INR,flight,official_website,13,5.5953,3,95,7,tablet,0,0
2453,JQ04028056,Wishi Morar,Delhi → Chandigarh,Delhi,Chandigarh,2025-08-11,2025-07-08,AC Sleeper,S7,822.66,INR,bus,official_website,34,3.1641,1,97,1,desktop,0,0
2454,TV17720161,Theodore Krish,Mysore → Chennai,Mysore,Chennai,2026-01-09,2026-01-23,AC 2 Tier,42A,1132.52,INR,train,official_website,-14,2.5167,9,9,2,desktop,0,1
2455,RY68815284,Hamsini Murty,Visakhapatnam → Udaipur,Visakhapatnam,Udaipur,2025-05-28,2025-04-08,General,63A,187.22,INR,train,official_website,50,0.3573,5,51,5,mobile,0,0
2456,KB17795826,Triya Sane,Agra → Surat,Agra,Surat,2027-02-11,2026-11-17,Business,11E,115479.94,INR,flight,official_app,86,104.2238,9,76,3,tablet,1,1
2457,PC15259944,Bahadurjit Mahal,Nagpur → Lucknow,Nagpur,Lucknow,2025-05-26,2025-05-09,AC 3 Tier,11D,1990.92,INR,train,official_website,17,1.8099,2,39,4,desktop,0,0
2458,JO15631948,Nidra Boase,Delhi → Varanasi,Delhi,Varanasi,2026-03-16,2026-01-29,General,10D,366.74,INR,train,official_website,46,0.4472,1,110,7,mobile,0,0
2459,JO55462876,Kalpit Atwal,Goa → Ahmedabad,Goa,Ahmedabad,2026-03-06,2026-02-02,General,S7,318.39,INR,bus,official_website,32,1.206,5,50,10,desktop,0,0
2460,OX71163004,Maanav Rama,Thiruvananthapuram → Kolkata,Thiruvananthapuram,Kolkata,2025-12-05,2025-11-30,AC Sleeper,S25,21482.29,INR,bus,official_app,5,27.2272,7,78,1,tablet,1,1
2461,QX16221923,Ekantika Jani,Hyderabad → Kolkata,Hyderabad,Kolkata,2026-12-23,2026-12-16,AC Sleeper,S38,4507.01,INR,bus,official_app,7,3.0248,2,55,4,tablet,0,0
2462,US11739342,Kalpit Devan,Nagpur → Thiruvananthapuram,Nagpur,Thiruvananthapuram,2025-05-01,2025-04-19,General,49C,143.23,INR,train,dark_web,12,0.1463,10,6,4,unknown,1,1
2463,QT63724172,Jai Mahal,Mangalore → Indore,Mangalore,Indore,2030-12-06,2026-09-20,Sleeper,S50,2005.78,INR,bus,official_website,1538,1.9417,4,115,1,tablet,0,1
2464,JV46628964,Hredhaan Dugal,Indore → Thiruvananthapuram,Indore,Thiruvananthapuram,2025-11-19,2025-10-30,AC Sleeper,S11,4155.79,INR,bus,official_app,20,2.9769,3,51,3,mobile,0,0
2465,VV83503543,Pallavi Mukherjee,Bhubaneswar → Jaipur,Bhubaneswar,Jaipur,2025-02-20,2025-01-07,General,S37,35.39,INR,bus,official_website,44,0.1316,6,82,2,desktop,0,1
2466,TG17901885,Yashoda Khatri,Goa → Amritsar,Goa,Amritsar,2025-11-22,2025-10-18,AC 3 Tier,S41,530.14,INR,bus,official_website,35,1.9139,7,119,1,tablet,1,1
2467,SW89025765,Jyoti Chadha,Ranchi → Visakhapatnam,Ranchi,Visakhapatnam,2026-02-24,2025-12-12,AC Sleeper,5E,3337.87,INR,flight,reseller,74,6.6624,6,107,5,mobile,1,1
2468,FH71125520,Theodore Sankaran,Bhopal → Surat,Bhopal,Surat,2025-10-30,2025-08-27,Business,22D,1208.61,INR,flight,official_website,64,0.924,5,71,3,unknown,1,1
2469,FP76073780,Theodore Sidhu,Amritsar → Ranchi,Amritsar,Ranchi,2026-03-18,2025-12-26,Economy,2E,5554.68,INR,flight,official_app,82,5.9536,5,37,6,desktop,0,0
2470,XO33903439,Wazir Naik,Kochi → Visakhapatnam,Kochi,Visakhapatnam,2026-02-16,2025-12-05,General,S41,321.9,INR,bus,official_website,73,1.3032,1,51,2,tablet,0,0
2471,XQ59710809,Jagvi Rout,Pune → Thiruvananthapuram,Pune,Thiruvananthapuram,2026-06-26,2026-06-19,Sleeper,28A,2721.74,INR,flight,official_app,7,6.908,7,99,4,tablet,0,1
2472,ZL81285075,Quincy Ratti,Chandigarh → Nagpur,Chandigarh,Nagpur,2026-01-09,2025-10-27,AC Seater,S32,3113.72,INR,bus,official_website,74,2.501,4,111,10,mobile,0,0
2473,TH91638633,Aahana Apte,Visakhapatnam → Amritsar,Visakhapatnam,Amritsar,2026-07-30,2026-06-17,Sleeper,26A,14904.5,INR,flight,reseller,43,10.3792,6,27,5,tablet,0,1
2474,BBBA,Bimala Sant,Chandigarh → Varanasi,Chandigarh,Varanasi,2025-03-31,2025-03-19,First Class,13D,4643.19,INR,train,official_website,12,3.5309,10,96,1,mobile,1,1
2475,UT28867465,Charita Borah,Surat → Kochi,Surat,Kochi,2030-02-09,2025-11-05,Business,15F,12799.57,INR,flight,official_website,1557,10.5957,9,54,1,mobile,1,1
2476,DC71465354,Yash Master,Kochi → Bhubaneswar,Kochi,Bhubaneswar,2025-10-30,2025-08-01,Economy,21B,6999.2,INR,flight,official_website,90,5.5949,1,90,8,tablet,1,0
2477,VR00439372,Aahana Keer,Udaipur → Lucknow,Udaipur,Lucknow,2026-11-30,2026-09-29,General,S46,832.38,INR,bus,official_app,62,1.0952,5,105,5,mobile,0,0
2478,HQ23658525,Nisha Mitter,Jodhpur → Amritsar,Jodhpur,Amritsar,2026-08-29,2026-07-07,General,47D,444.58,INR,train,official_website,53,0.468,5,106,5,tablet,0,0
2479,KZ60394481,Ucchal Joshi,Agra → Jodhpur,Agra,Jodhpur,2025-03-27,2025-01-30,Economy,10F,4753.36,INR,flight,official_website,56,6.0862,4,106,8,desktop,0,0
2480,BZ43372255,Yasti Hans,Pune → Chandigarh,Pune,Chandigarh,2026-07-25,2026-05-02,First Class,S5,658.21,INR,bus,reseller,84,2.8129,9,57,1,mobile,1,1
2481,VW54373479,Ikbal Gala,Pune → Ahmedabad,Pune,Ahmedabad,2027-01-08,2026-12-08,General,35D,336.63,INR,train,official_website,31,0.5483,4,81,10,mobile,1,0
2482,BBBA,Pranav Nadkarni,Hyderabad → Jaipur,Hyderabad,Jaipur,2026-06-22,2026-05-11,AC Sleeper,S28,3072.19,INR,bus,official_website,42,3.0448,6,116,4,mobile,1,1
2483,IT05394321,Pooja Mistry,Agra → Kochi,Agra,Kochi,2025-07-26,2025-08-16,AC Seater,S22,2774.51,INR,bus,official_app,-21,2.6249,2,110,3,unknown,0,1
2484,GZ70399038,Anvi Sen,Bhopal → Chennai,Bhopal,Chennai,2025-04-02,2025-01-13,AC 3 Tier,S19,430.75,INR,bus,official_website,79,1.0135,1,5,5,unknown,1,1
2485,RX27732980,Maya Dass,Kochi → Varanasi,Kochi,Varanasi,2025-05-31,2025-04-17,Economy,10F,2472.51,INR,flight,official_website,44,7.7266,2,35,9,mobile,0,0
2486,BH77764461,Waida Kadakia,Coimbatore → Mangalore,Coimbatore,Mangalore,2025-05-21,2025-04-15,AC 3 Tier,33A,783.19,INR,train,official_website,36,1.8647,5,61,9,tablet,0,0
2487,XH78537488,Avi Bobal,Mumbai → Udaipur,Mumbai,Udaipur,2025-04-24,2025-01-25,AC 2 Tier,S41,1919.14,INR,bus,official_website,89,2.9525,10,14,1,mobile,1,1
2488,XXXXXXXXXX,Geetika Swamy,Bhopal → Lucknow,Bhopal,Lucknow,2026-01-17,2025-11-26,First Class,7A,2701.91,INR,train,reseller,52,3.5365,10,13,2,unknown,1,1
2489,XN49145491,Ryan Ratti,Coimbatore → Mangalore,Coimbatore,Mangalore,2026-12-30,2026-12-13,Business,14D,5709.97,INR,flight,official_app,17,13.5952,2,51,7,desktop,0,0
2490,FD93916700,Nandini Mohan,Agra → Jaipur,Agra,Jaipur,2025-11-15,2025-08-18,AC Sleeper,35C,447.32,INR,train,reseller,89,1.8638,8,61,5,tablet,1,1
2491,GU17329597,Oscar Contractor,Kolkata → Varanasi,Kolkata,Varanasi,2026-01-28,2025-12-19,General,S2,918.03,INR,bus,reseller,40,1.2948,5,85,5,unknown,0,1
2492,KQ70347703,Champak Issac,Chandigarh → Hyderabad,Chandigarh,Hyderabad,2026-08-06,2026-07-21,Economy,9D,575.4,INR,flight,official_app,16,0.5824,2,111,2,mobile,1,1
2493,JR35444152,Kritika Rau,Lucknow → Patna,Lucknow,Patna,2025-09-15,2025-07-22,Business,3B,5714.31,INR,flight,official_website,55,13.7694,3,43,4,desktop,0,0
2494,WP71853140,Yuvraj Parekh,Hyderabad → Kochi,Hyderabad,Kochi,2025-06-04,2025-04-16,Economy,16A,6527.44,INR,flight,official_app,49,5.676,2,82,5,tablet,0,0
2495,TY64013969,Gautam Natarajan,Patna → Lucknow,Patna,Lucknow,2026-05-11,2026-03-19,Economy,27B,2926.89,INR,flight,official_website,53,7.0527,5,120,5,desktop,0,0
2496,NI18016383,Orinder Sabharwal,Surat → Goa,Surat,Goa,2030-03-28,2025-08-18,AC Sleeper,S43,972.45,INR,bus,official_website,1683,2.9648,2,24,3,mobile,0,1
2497,SX07756048,Devansh Joshi,Surat → Kolkata,Surat,Kolkata,2026-05-17,2026-05-05,Sleeper,6B,728.13,INR,train,reseller,12,0.5238,5,100,3,unknown,0,1
2498,XC61924607,Maanas Brahmbhatt,Thiruvananthapuram → Chandigarh,Thiruvananthapuram,Chandigarh,2025-02-11,2025-01-02,AC Seater,S26,2797.31,INR,bus,official_website,40,2.4538,2,79,10,tablet,0,0
2499,WS35890311,Manbir Arora,Coimbatore → Goa,Coimbatore,Goa,2026-12-16,2026-09-18,Sleeper,S43,517.83,INR,bus,official_website,89,2.1576,3,30,1,mobile,0,0
2500,WD06186911,Jeet Sidhu,Delhi → Surat,Delhi,Surat,2026-02-27,2026-01-04,Economy,26D,6568.65,INR,flight,official_website,54,5.7119,5,84,10,mobile,0,0
2501,II56740492,Nimrat Warrior,Patna → Mumbai,Patna,Mumbai,2026-04-19,2026-04-04,AC 3 Tier,61D,288.13,INR,train,reseller,15,0.1801,1,102,1,unknown,1,1
2502,UT14684485,Harinakshi Sidhu,Ahmedabad → Goa,Ahmedabad,Goa,2025-02-10,2025-01-14,Sleeper,53A,419.43,INR,train,official_app,27,0.7884,3,100,1,desktop,0,0
2503,BAAB,Dhriti Ahuja,Chennai → Pune,Chennai,Pune,2025-07-01,2025-05-10,Economy,27E,6767.51,INR,flight,official_app,52,5.7352,8,112,4,tablet,0,1
2504,VX10098520,Umang Radhakrishnan,Mangalore → Surat,Mangalore,Surat,2027-01-22,2026-11-26,AC Sleeper,61A,668.75,INR,train,official_app,57,0.9037,6,112,2,unknown,0,1
2505,QZ85584712,Inaya Srinivasan,Kolkata → Thiruvananthapuram,Kolkata,Thiruvananthapuram,2026-12-24,2026-11-26,AC Sleeper,S6,756.36,INR,bus,dark_web,28,0.7459,15,7,2,unknown,1,1
2506,EZ59273518,Diya Sangha,Kolkata → Mumbai,Kolkata,Mumbai,2026-12-16,2026-12-12,Sleeper,S32,4078.8,INR,bus,official_website,4,1.9897,1,102,7,mobile,0,0
2507,IF88160523,Abhimanyu Morar,Amritsar → Mysore,Amritsar,Mysore,2026-09-12,2026-06-26,Business,24F,236.71,INR,flight,official_website,78,1.0247,7,79,2,unknown,1,1
2508,IK99293249,Ekani Kala,Hyderabad → Mangalore,Hyderabad,Mangalore,2025-04-24,2025-02-25,AC Seater,S35,157.45,INR,bus,official_website,58,0.3081,8,102,5,desktop,0,1
2509,JO22003718,Krisha Saini,Bhopal → Hyderabad,Bhopal,Hyderabad,2026-01-25,2025-11-10,General,69D,476.32,INR,train,official_website,76,0.5413,5,46,5,desktop,1,0
2510,DH48239423,Lakshmi De,Surat → Chandigarh,Surat,Chandigarh,2030-06-08,2025-11-24,General,55B,550.99,INR,train,official_app,1657,0.5324,5,11,4,desktop,1,1
2511,TJ40263231,Megha Srinivasan,Goa → Jodhpur,Goa,Jodhpur,2030-01-25,2025-09-04,Business,11F,14052.21,INR,flight,official_website,1604,10.4946,7,92,5,unknown,1,1
2512,BW30675380,Udarsh Bala,Patna → Nagpur,Patna,Nagpur,2026-05-27,2026-05-01,AC 2 Tier,20C,1292.89,INR,train,official_website,26,2.4348,5,55,6,mobile,0,0
2513,BF05054890,Yadavi Bala,Hyderabad → Nagpur,Hyderabad,Nagpur,2026-03-29,2026-02-08,General,10A,2428.27,INR,train,official_app,49,4.9557,8,43,2,tablet,0,1
2514,XC89480247,Tripti Gandhi,Coimbatore → Udaipur,Coimbatore,Udaipur,2026-04-07,2026-01-08,AC Seater,S42,1913.11,INR,bus,official_website,89,2.4371,2,61,4,tablet,0,0
2515,AV97437334,Qasim Sarraf,Agra → Pune,Agra,Pune,2026-11-08,2026-09-17,Sleeper,S16,2970.47,INR,bus,official_website,52,1.9963,5,103,8,tablet,0,0
2516,SF05390189,Ojas Purohit,Patna → Indore,Patna,Indore,2027-02-21,2026-12-29,Economy,24A,5517.84,INR,flight,official_app,54,5.8763,3,81,6,mobile,0,0
2517,AS59232698,Urmi Ravi,Pune → Jodhpur,Pune,Jodhpur,2030-05-27,2025-10-24,AC 3 Tier,40B,1101.41,INR,train,official_app,1676,1.6867,5,32,4,mobile,0,1
2518,FS07127685,Odika Chakrabarti,Udaipur → Mysore,Udaipur,Mysore,2025-05-01,2025-04-16,Sleeper,3D,55.64,INR,train,official_website,15,0.0946,8,76,5,mobile,1,1
2519,OG32248861,Patrick Prasad,Lucknow → Varanasi,Lucknow,Varanasi,2025-10-14,2025-10-07,General,S27,411.96,INR,bus,official_website,7,1.2874,2,63,6,mobile,0,0
2520,TJ91397588,Theodore Kaul,Surat → Varanasi,Surat,Varanasi,2026-09-28,2026-09-21,Sleeper,22B,583.67,INR,train,official_app,7,1.1246,1,57,6,tablet,0,0
2521,GO71394137,Gagan Bansal,Patna → Goa,Patna,Goa,2026-06-13,2026-06-05,Economy,20F,439.32,INR,flight,dark_web,8,0.7588,11,6,2,unknown,1,1
2522,LT06811067,Megha Manne,Indore → Surat,Indore,Surat,2026-11-05,2026-10-27,AC 2 Tier,S10,1161.45,INR,bus,official_website,9,1.1961,8,20,3,tablet,0,1
2523,YE78762759,Tanay Kata,Pune → Kolkata,Pune,Kolkata,2026-09-06,2026-06-12,General,S5,1736.19,INR,bus,official_website,86,1.2654,5,94,3,tablet,0,0
2524,MA10342081,Nathaniel Chandra,Chandigarh → Ranchi,Chandigarh,Ranchi,2026-09-16,2026-08-19,AC Seater,S15,336.86,INR,bus,reseller,28,0.295,4,46,2,tablet,1,1
2525,CB64186705,Zayyan Chanda,Indore → Bangalore,Indore,Bangalore,2026-05-28,2026-05-02,Sleeper,S45,2811.32,INR,bus,official_app,26,2.0372,5,100,6,desktop,1,0
2526,ZO51155923,Saumya Sastry,Delhi → Varanasi,Delhi,Varanasi,2026-02-24,2026-03-11,Business,18D,9259.71,INR,flight,official_app,-15,11.2923,10,63,5,desktop,1,1
2527,ID24664704,Bhavini Kumar,Bangalore → Bhubaneswar,Bangalore,Bhubaneswar,2025-07-19,2025-04-22,Sleeper,50B,2798.52,INR,train,official_app,88,1.7491,10,5,5,mobile,1,1
2528,ER09423166,David Ratta,Amritsar → Hyderabad,Amritsar,Hyderabad,2026-03-17,2026-02-10,General,S36,11943.6,INR,bus,official_website,35,13.4198,2,105,1,unknown,1,1
2529,HU60603286,Chasmum Atwal,Surat → Coimbatore,Surat,Coimbatore,2026-06-30,2026-06-24,Economy,28A,3167.34,INR,flight,official_website,6,6.4772,3,113,7,desktop,0,0
2530,LK44916521,Bishakha Baral,Bhubaneswar → Delhi,Bhubaneswar,Delhi,2026-06-08,2026-06-06,General,36C,757.29,INR,train,official_website,2,0.4455,2,114,3,desktop,1,0
2531,FZ25909398,Naksh Walla,Varanasi → Lucknow,Varanasi,Lucknow,2026-09-27,2026-07-20,Economy,17A,2324.07,INR,flight,official_app,69,7.2627,5,90,2,mobile,0,0
2532,HD30848121,Urishilla Bedi,Chennai → Visakhapatnam,Chennai,Visakhapatnam,2027-02-05,2026-11-13,General,36B,444.16,INR,train,official_website,84,0.5552,2,68,2,tablet,0,0
